queryHits	subjectHits	chrom	zf_pos	ensembl_transcript_id	fst_smooth	fst_boot	fst_diff	ensembl_gene_id	go_id	go_linkage_type	name_1006
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0060740	IEA	prostate gland epithelium morphogenesis
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0043066	IEA	negative regulation of apoptotic process
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0008284	IEA	positive regulation of cell proliferation
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0051897	IEA	positive regulation of protein kinase B signaling
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0035264	IEA	multicellular organism growth
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0008285	IEA	negative regulation of cell proliferation
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0050650	IEA	chondroitin sulfate proteoglycan biosynthetic process
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0048839	IEA	inner ear development
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0045944	IEA	positive regulation of transcription from RNA polymerase II promoter
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0045821	IEA	positive regulation of glycolytic process
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0014911	IEA	positive regulation of smooth muscle cell migration
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0045840	IEA	positive regulation of mitosis
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0048146	IEA	positive regulation of fibroblast proliferation
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0048661	IEA	positive regulation of smooth muscle cell proliferation
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:2001237	IEA	negative regulation of extrinsic apoptotic signaling pathway
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0046579	IEA	positive regulation of Ras protein signal transduction
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0050679	IEA	positive regulation of epithelial cell proliferation
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0070886	IEA	positive regulation of calcineurin-NFAT signaling cascade
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0043388	IEA	positive regulation of DNA binding
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0046326	IEA	positive regulation of glucose import
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0042523	IEA	positive regulation of tyrosine phosphorylation of Stat5 protein
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0042104	IEA	positive regulation of activated T cell proliferation
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0034392	IEA	negative regulation of smooth muscle cell apoptotic process
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0033160	IEA	positive regulation of protein import into nucleus, translocation
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0010613	IEA	positive regulation of cardiac muscle hypertrophy
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0040014	IEA	regulation of multicellular organism growth
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0043568	IEA	positive regulation of insulin-like growth factor receptor signaling pathway
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0045725	IEA	positive regulation of glycogen biosynthetic process
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0001775	IEA	cell activation
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0014834	IEA	skeletal muscle satellite cell maintenance involved in skeletal muscle regeneration
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0014896	IEA	muscle hypertrophy
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0014904	IEA	myotube cell development
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0030166	IEA	proteoglycan biosynthetic process
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0035630	IEA	bone mineralization involved in bone maturation
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0045445	IEA	myoblast differentiation
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0051450	IEA	myoblast proliferation
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0043410	IEA	positive regulation of MAPK cascade
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0050731	IEA	positive regulation of peptidyl-tyrosine phosphorylation
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0045669	IEA	positive regulation of osteoblast differentiation
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0048015	IEA	phosphatidylinositol-mediated signaling
85	684	chr1A	55215463	ENSTGUT00000011760	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011279	GO:0045893	IEA	positive regulation of transcription, DNA-templated
85	685	chr1A	55305965	ENSTGUT00000011763	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011291	GO:0007631	IEA	feeding behavior
85	685	chr1A	55305965	ENSTGUT00000011763	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011291	GO:0007268	IEA	synaptic transmission
85	686	chr1A	55307539	ENSTGUT00000011765	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011294	GO:2000042	IEA	negative regulation of double-strand break repair via homologous recombination
85	690	chr1A	55443057	ENSTGUT00000011792	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011307	GO:0006936	IEA	muscle contraction
85	691	chr1A	55450280	ENSTGUT00000011812	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011324	GO:0030154	IEA	cell differentiation
85	692	chr1A	55486660	ENSTGUT00000011817	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011340	GO:0035093	IEA	spermatogenesis, exchange of chromosomal proteins
85	693	chr1A	55493469	ENSTGUT00000011823	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011346	GO:0008654	IEA	phospholipid biosynthetic process
85	693	chr1A	55493469	ENSTGUT00000011823	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011346	GO:0006656	IEA	phosphatidylcholine biosynthetic process
85	693	chr1A	55493469	ENSTGUT00000011823	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011346	GO:0006663	IEA	platelet activating factor biosynthetic process
85	694	chr1A	55621506	ENSTGUT00000011825	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011352	GO:0006355	IEA	regulation of transcription, DNA-templated
85	694	chr1A	55621506	ENSTGUT00000011825	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011352	GO:0045944	IEA	positive regulation of transcription from RNA polymerase II promoter
85	695	chr1A	55647427	ENSTGUT00000011830	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011354	GO:0008152	IEA	metabolic process
85	696	chr1A	55672777	ENSTGUT00000011840	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011359	GO:0055114	IEA	oxidation-reduction process
85	697	chr1A	55741426	ENSTGUT00000011850	0.129612414090909	0.0899986549291785	0.0396137591617306	ENSTGUG00000011367	GO:0055114	IEA	oxidation-reduction process
155	1144	chr3	40605848	ENSTGUT00000010046	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009635	GO:0007018	IEA	microtubule-based movement
155	1144	chr3	40605848	ENSTGUT00000010046	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009635	GO:0008152	IEA	metabolic process
155	1144	chr3	40605848	ENSTGUT00000010046	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009635	GO:0010507	IEA	negative regulation of autophagy
155	1148	chr3	40863036	ENSTGUT00000010073	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009658	GO:1900108	IEA	negative regulation of nodal signaling pathway
155	1148	chr3	40863036	ENSTGUT00000010073	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009658	GO:0072061	IEA	inner medullary collecting duct development
155	1148	chr3	40863036	ENSTGUT00000010073	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009658	GO:0003382	IEA	epithelial cell morphogenesis
155	1148	chr3	40863036	ENSTGUT00000010073	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009658	GO:0007162	IEA	negative regulation of cell adhesion
155	1148	chr3	40863036	ENSTGUT00000010073	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009658	GO:0002244	IEA	hematopoietic progenitor cell differentiation
155	1148	chr3	40863036	ENSTGUT00000010073	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009658	GO:0043588	IEA	skin development
155	1149	chr3	40913898	ENSTGUT00000010078	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009671	GO:0008152	IEA	metabolic process
155	1150	chr3	40921968	ENSTGUT00000010084	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009675	GO:0008152	IEA	metabolic process
155	1151	chr3	40960154	ENSTGUT00000010108	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009682	GO:0010811	IEA	positive regulation of cell-substrate adhesion
155	1151	chr3	40960154	ENSTGUT00000010108	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009682	GO:0030198	IEA	extracellular matrix organization
155	1151	chr3	40960154	ENSTGUT00000010108	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009682	GO:0007165	IEA	signal transduction
155	1152	chr3	41356645	ENSTGUT00000010138	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009705	GO:0016525	IEA	negative regulation of angiogenesis
155	1152	chr3	41356645	ENSTGUT00000010138	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009705	GO:0007155	IEA	cell adhesion
156	1148	chr3	40863036	ENSTGUT00000010073	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009658	GO:1900108	IEA	negative regulation of nodal signaling pathway
156	1148	chr3	40863036	ENSTGUT00000010073	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009658	GO:0072061	IEA	inner medullary collecting duct development
156	1148	chr3	40863036	ENSTGUT00000010073	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009658	GO:0003382	IEA	epithelial cell morphogenesis
156	1148	chr3	40863036	ENSTGUT00000010073	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009658	GO:0007162	IEA	negative regulation of cell adhesion
156	1148	chr3	40863036	ENSTGUT00000010073	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009658	GO:0002244	IEA	hematopoietic progenitor cell differentiation
156	1148	chr3	40863036	ENSTGUT00000010073	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009658	GO:0043588	IEA	skin development
156	1149	chr3	40913898	ENSTGUT00000010078	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009671	GO:0008152	IEA	metabolic process
156	1150	chr3	40921968	ENSTGUT00000010084	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009675	GO:0008152	IEA	metabolic process
156	1151	chr3	40960154	ENSTGUT00000010108	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009682	GO:0010811	IEA	positive regulation of cell-substrate adhesion
156	1151	chr3	40960154	ENSTGUT00000010108	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009682	GO:0030198	IEA	extracellular matrix organization
156	1151	chr3	40960154	ENSTGUT00000010108	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009682	GO:0007165	IEA	signal transduction
156	1152	chr3	41356645	ENSTGUT00000010138	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009705	GO:0016525	IEA	negative regulation of angiogenesis
156	1152	chr3	41356645	ENSTGUT00000010138	0.114788481418182	0.0770039836956522	0.0377844977225296	ENSTGUG00000009705	GO:0007155	IEA	cell adhesion
109	784	chr2	88300265	ENSTGUT00000008340	0.164225954761905	0.127169470615385	0.0370564841465202	ENSTGUG00000007999	GO:0051639	IEA	actin filament network formation
109	784	chr2	88300265	ENSTGUT00000008340	0.164225954761905	0.127169470615385	0.0370564841465202	ENSTGUG00000007999	GO:0030837	IEA	negative regulation of actin filament polymerization
109	784	chr2	88300265	ENSTGUT00000008340	0.164225954761905	0.127169470615385	0.0370564841465202	ENSTGUG00000007999	GO:0055003	IEA	cardiac myofibril assembly
109	784	chr2	88300265	ENSTGUT00000008340	0.164225954761905	0.127169470615385	0.0370564841465202	ENSTGUG00000007999	GO:0045214	IEA	sarcomere organization
109	784	chr2	88300265	ENSTGUT00000008340	0.164225954761905	0.127169470615385	0.0370564841465202	ENSTGUG00000007999	GO:0007015	IEA	actin filament organization
109	785	chr2	88533147	ENSTGUT00000008360	0.164225954761905	0.127169470615385	0.0370564841465202	ENSTGUG00000008017	GO:0070940	IEA	dephosphorylation of RNA polymerase II C-terminal domain
83	670	chr1A	54547569	ENSTGUT00000011614	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011135	GO:0045454	IEA	cell redox homeostasis
83	670	chr1A	54547569	ENSTGUT00000011614	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011135	GO:0055114	IEA	oxidation-reduction process
83	670	chr1A	54547569	ENSTGUT00000011614	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011135	GO:0007369	IEA	gastrulation
83	670	chr1A	54547569	ENSTGUT00000011614	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011135	GO:0001707	IEA	mesoderm formation
83	670	chr1A	54547569	ENSTGUT00000011614	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011135	GO:0008283	IEA	cell proliferation
83	671	chr1A	54606525	ENSTGUT00000011626	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011152	GO:0006355	IEA	regulation of transcription, DNA-templated
83	671	chr1A	54606525	ENSTGUT00000011626	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011152	GO:0045893	IEA	positive regulation of transcription, DNA-templated
83	674	chr1A	54645590	ENSTGUT00000011640	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011166	GO:0008152	IEA	metabolic process
83	675	chr1A	54656573	ENSTGUT00000011645	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011175	GO:0035562	IEA	negative regulation of chromatin binding
83	675	chr1A	54656573	ENSTGUT00000011645	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011175	GO:0009790	IEA	embryo development
83	675	chr1A	54656573	ENSTGUT00000011645	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011175	GO:0032091	IEA	negative regulation of protein binding
83	675	chr1A	54656573	ENSTGUT00000011645	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011175	GO:0080111	IEA	DNA demethylation
83	675	chr1A	54656573	ENSTGUT00000011645	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011175	GO:0006284	IEA	base-excision repair
83	675	chr1A	54656573	ENSTGUT00000011645	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011175	GO:0040029	IEA	regulation of gene expression, epigenetic
83	675	chr1A	54656573	ENSTGUT00000011645	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011175	GO:0006366	IEA	transcription from RNA polymerase II promoter
83	675	chr1A	54656573	ENSTGUT00000011645	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011175	GO:0000122	IEA	negative regulation of transcription from RNA polymerase II promoter
83	675	chr1A	54656573	ENSTGUT00000011645	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011175	GO:0006281	IEA	DNA repair
83	675	chr1A	54656573	ENSTGUT00000011645	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011175	GO:0006298	IEA	mismatch repair
83	677	chr1A	54674742	ENSTGUT00000011676	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011181	GO:0006457	IEA	protein folding
83	677	chr1A	54674742	ENSTGUT00000011676	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011181	GO:0006950	IEA	response to stress
83	679	chr1A	54724992	ENSTGUT00000011719	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011216	GO:0007155	IEA	cell adhesion
83	679	chr1A	54724992	ENSTGUT00000011719	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011216	GO:0042742	IEA	defense response to bacterium
83	679	chr1A	54724992	ENSTGUT00000011719	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011216	GO:0030193	IEA	regulation of blood coagulation
83	679	chr1A	54724992	ENSTGUT00000011719	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011216	GO:0010468	IEA	regulation of gene expression
83	682	chr1A	55010463	ENSTGUT00000011739	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011254	GO:0006559	IEA	L-phenylalanine catabolic process
83	682	chr1A	55010463	ENSTGUT00000011739	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011254	GO:0009072	IEA	aromatic amino acid family metabolic process
83	682	chr1A	55010463	ENSTGUT00000011739	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011254	GO:0008152	IEA	metabolic process
83	682	chr1A	55010463	ENSTGUT00000011739	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011254	GO:0055114	IEA	oxidation-reduction process
83	683	chr1A	55057204	ENSTGUT00000011749	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011270	GO:0009072	IEA	aromatic amino acid family metabolic process
83	683	chr1A	55057204	ENSTGUT00000011749	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011270	GO:0055114	IEA	oxidation-reduction process
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:2000288	IEA	positive regulation of myoblast proliferation
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0060766	IEA	negative regulation of androgen receptor signaling pathway
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0060741	IEA	prostate gland stromal morphogenesis
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0060510	IEA	Type II pneumocyte differentiation
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0051246	IEA	regulation of protein metabolic process
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0032878	IEA	regulation of establishment or maintenance of cell polarity
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0030104	IEA	water homeostasis
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0021940	IEA	positive regulation of cerebellar granule cell precursor proliferation
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0060527	IEA	prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0060463	IEA	lung lobe morphogenesis
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0031017	IEA	exocrine pancreas development
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0048468	IEA	cell development
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0048009	IEA	insulin-like growth factor receptor signaling pathway
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0001932	IEA	regulation of protein phosphorylation
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0060509	IEA	Type I pneumocyte differentiation
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0060736	IEA	prostate gland growth
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0070373	IEA	negative regulation of ERK1 and ERK2 cascade
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0007399	IEA	nervous system development
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0014068	IEA	positive regulation of phosphatidylinositol 3-kinase signaling
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0048754	IEA	branching morphogenesis of an epithelial tube
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0010001	IEA	glial cell differentiation
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0060426	IEA	lung vasculature development
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0001974	IEA	blood vessel remodeling
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0030324	IEA	lung development
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0097192	IEA	extrinsic apoptotic signaling pathway in absence of ligand
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0048286	IEA	lung alveolus development
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0060740	IEA	prostate gland epithelium morphogenesis
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0043066	IEA	negative regulation of apoptotic process
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0008284	IEA	positive regulation of cell proliferation
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0051897	IEA	positive regulation of protein kinase B signaling
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0035264	IEA	multicellular organism growth
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0008285	IEA	negative regulation of cell proliferation
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0050650	IEA	chondroitin sulfate proteoglycan biosynthetic process
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0048839	IEA	inner ear development
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0045944	IEA	positive regulation of transcription from RNA polymerase II promoter
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0045821	IEA	positive regulation of glycolytic process
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0014911	IEA	positive regulation of smooth muscle cell migration
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0045840	IEA	positive regulation of mitosis
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0048146	IEA	positive regulation of fibroblast proliferation
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0048661	IEA	positive regulation of smooth muscle cell proliferation
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:2001237	IEA	negative regulation of extrinsic apoptotic signaling pathway
83	684	chr1A	55215463	ENSTGUT00000011760	0.1163638446	0.080120715297619	0.036243129302381	ENSTGUG00000011279	GO:0046579	IEA	positive regulation of Ras protein signal transduction
